agent_idx,final_equity,winrate,trades,max_drawdown,sharpe,orders_placed,orders_cancelled
1444,2.5718136,0.27136257,866,0.053530775,3.6542051284730044,1018,152
27,2.5715826,0.25098816,506,0.06645837,2.474448822000443,742,235
3307,2.5708795,0.2670157,191,0.049531035,2.374673169669992,225,33
3597,2.5696733,0.42123288,584,0.029216269,4.5908781241674195,709,125
266,2.569301,0.2965909,880,0.06599519,3.1876706905239316,1099,219
3231,2.5688734,0.3030303,792,0.042157333,3.3466607616524366,1002,210
309,2.5687165,0.23096447,394,0.120266676,2.132526705678121,573,179
3351,2.5685618,0.43023255,258,0.032994747,4.1233511767973585,273,15
2679,2.5671139,0.3531915,470,0.042699944,3.8964596029712903,495,25
3625,2.567088,0.29341316,1169,0.064497836,3.5369620558916948,1374,205
1021,2.5667772,0.23715416,506,0.060484,2.4903743855553997,596,90
1898,2.5663,0.30578512,242,0.05182232,2.7896263566240442,262,19
3819,2.5661378,0.34502104,713,0.04481774,4.228586554987028,763,50
2957,2.5659652,0.34234235,222,0.031681996,2.633971416585133,244,22
3795,2.5658197,0.30462185,476,0.04518747,3.496121075594104,559,83
2481,2.565204,0.34449095,717,0.051165566,3.591643285736311,868,151
572,2.5649579,0.24038461,312,0.06048482,2.4022134743966506,364,51
3633,2.5645092,0.30508474,295,0.05022485,3.0867920854003934,328,33
2633,2.5633585,0.35149384,569,0.041139107,3.7977440083096328,706,136
2108,2.5620434,0.26753247,1155,0.07554437,2.6933836009961394,1620,465
3822,2.5619442,0.2807971,1104,0.07169171,2.9428435429856754,1459,355
2984,2.5616322,0.26539278,471,0.1218238,2.522865439633583,668,197
3073,2.56078,0.4272997,674,0.037263557,5.287670450830512,756,82
858,2.5603178,0.30877194,570,0.03530003,3.9142693648206963,685,115
823,2.5592344,0.48638132,257,0.021456847,4.360282013473354,278,21
1547,2.558792,0.26105088,1199,0.0737408,2.681206842189482,1582,382
2238,2.5583854,0.31585518,801,0.09910167,3.3245720979211364,944,143
1363,2.5575628,0.34650967,1189,0.050576314,3.402265028595209,1522,333
2792,2.5554535,0.30224526,579,0.10960162,2.7398036074448844,831,252
2715,2.5545785,0.39310345,290,0.033544004,3.8396109158112193,310,20
812,2.5536113,0.40147328,543,0.046984304,4.323755431620557,618,75
2574,2.5535007,0.26523298,279,0.07976061,2.52599308659023,352,72
1400,2.5531757,0.3272506,822,0.12964776,2.7276796621009036,1204,381
1631,2.5530217,0.3118541,1645,0.12845042,2.7587028372160476,2572,927
3478,2.5527089,0.29013538,517,0.043050118,3.463799710634596,569,52
2486,2.5524473,0.26333332,300,0.08871976,2.2468601282538474,343,43
3577,2.5512404,0.33663365,101,0.02853786,2.9551306397511956,109,7
838,2.550165,0.3101695,590,0.07043804,2.996871746994625,806,216
821,2.5499988,0.39292732,509,0.044182938,4.104639911800876,568,59
2825,2.5490487,0.2857143,665,0.056560136,3.212987004348563,738,73
4033,2.5490153,0.2804428,813,0.050684366,3.6650751862281883,965,152
834,2.5487454,0.27106228,273,0.045295835,2.939548287071424,301,27
2939,2.5484648,0.35730338,445,0.025729656,4.149041446576085,491,46
3451,2.5483277,0.32826948,1514,0.089559086,3.0230568282565473,2079,565
2458,2.5474036,0.25339368,221,0.08963127,2.4061205015181684,267,45
2832,2.546792,0.22871046,411,0.0607418,2.2954156158546715,493,82
710,2.5464292,0.30392158,714,0.1035522,2.809456984737272,851,137
3756,2.5460963,0.34635416,1152,0.05516702,3.471148024364086,1342,190
1483,2.5459778,0.33658537,205,0.047110662,3.246074787264967,220,15
2292,2.5449107,0.26966292,445,0.050071616,2.571788878922503,533,88
297,2.5436385,0.3242938,885,0.038229063,3.9155159898781684,1098,213
135,2.543498,0.28341386,621,0.15452586,2.4576805865371827,934,313
2426,2.5431578,0.39817974,879,0.05822156,4.888149067996339,1048,169
3555,2.5427642,0.29917184,966,0.031771775,3.711144234925223,1067,101
3509,2.5427487,0.2688679,212,0.061463006,2.8279941304664913,230,17
1517,2.5420015,0.28285077,449,0.052151978,2.7698699281469206,495,46
1975,2.5415134,0.32780612,784,0.08838263,2.8563257038554344,1068,284
540,2.5413334,0.25,292,0.06346936,2.2678837421752034,359,67
454,2.5412583,0.3848684,304,0.032092266,3.651722452846376,361,57
3309,2.541105,0.42720765,419,0.039591193,4.221850323626196,440,21
2550,2.5405056,0.26086956,230,0.042670775,3.2035704944239947,254,23
1267,2.5403426,0.31060606,264,0.054573603,2.513681625431412,282,18
2089,2.5395024,0.36166364,553,0.07150541,3.2497158434072673,689,136
3433,2.5392013,0.31144464,533,0.06266001,2.879066660012534,624,91
34,2.5386155,0.3691959,883,0.049860407,3.928111424551557,1158,274
759,2.5370495,0.23569794,437,0.068041146,2.4529641181706774,622,184
4141,2.5370026,0.29223743,219,0.1314545,2.6390810881182416,255,35
1402,2.5361397,0.42190304,557,0.040505588,4.653778729041798,622,65
2700,2.5352767,0.30919766,511,0.05452466,2.9319281438140288,652,140
1962,2.535224,0.26020408,392,0.07164934,2.8164627904041675,413,21
2270,2.5351548,0.32673267,404,0.03095235,3.50439083179592,458,54
2375,2.534427,0.29537368,281,0.047099274,2.553580812687147,349,68
3692,2.533467,0.2937063,143,0.048378583,2.898844566120206,150,6
1383,2.5332248,0.28158844,554,0.086163834,2.8554443462798744,627,73
2952,2.5328484,0.28476822,604,0.09992152,2.533563316731989,794,190
3582,2.5325537,0.30945557,349,0.057373293,2.885356754615261,376,26
2059,2.5320666,0.3560606,528,0.040329203,3.816268863490978,634,105
1051,2.5311775,0.29121727,649,0.07097168,3.183316797869567,839,190
3294,2.5303564,0.2868526,251,0.053458355,2.5472163499128824,274,22
1715,2.5291412,0.2625,400,0.045220215,2.783891668114821,475,75
1787,2.5291238,0.31841433,782,0.06630904,2.661694973503335,1244,462
2127,2.5290844,0.36190477,210,0.041541778,2.9261701394218003,227,17
941,2.528915,0.352459,122,0.034033667,2.9857155022163315,124,2
3005,2.5287988,0.29032257,434,0.03696773,3.1036482220608805,516,82
3634,2.528715,0.52662724,338,0.029118657,5.226503155676139,349,11
2324,2.5286515,0.25690022,471,0.09275124,2.4126786214776463,547,75
2045,2.5282018,0.2647585,559,0.064148515,2.812571140415311,658,99
2379,2.5280232,0.23076923,390,0.07914282,2.1984916156804424,547,157
1335,2.527773,0.33183858,223,0.050577097,2.5292149406378335,234,11
354,2.5269394,0.31851852,540,0.038739875,3.205036647580197,682,142
653,2.526784,0.36725664,678,0.11925431,3.0825312297390473,849,171
1337,2.5266511,0.42528737,435,0.036458503,4.4904444460418205,535,100
1278,2.5264518,0.26602563,312,0.078230694,2.6307816803596498,366,54
286,2.5256615,0.2972973,259,0.051119324,3.2510388745189256,276,17
3998,2.5256045,0.28481805,797,0.076453455,3.042196023991505,876,79
3096,2.525147,0.47342026,997,0.06975442,4.836894629320967,1243,246
2683,2.5250046,0.28985506,276,0.06250486,2.6896683911086896,339,62
2024,2.5247788,0.284153,183,0.05993886,2.937753320437152,191,7
1800,2.5245843,0.27826855,1132,0.12174969,2.8117059027099875,1476,343
4081,2.524047,0.4120603,398,0.02734699,4.084143683347429,470,72
646,2.5231495,0.25480768,208,0.03492602,3.0541126517772796,220,11
3149,2.5231493,0.25581396,129,0.063868105,2.3211485131194034,140,10
4162,2.522832,0.45945945,185,0.05424666,3.5244921482203697,192,7
2282,2.5226343,0.3106796,206,0.03027727,3.270087157532246,226,20
1446,2.522586,0.2974138,464,0.035413146,3.9869701198504472,517,53
1350,2.5220208,0.28994083,169,0.044378288,3.1089274553568194,198,28
2056,2.521997,0.2581967,488,0.12183046,2.3130150604159136,731,242
2401,2.5215378,0.46025103,239,0.026723273,3.819755408161289,249,10
930,2.5205598,0.27353463,1126,0.08038564,2.8082013737623406,1633,506
1595,2.5205388,0.26362038,569,0.08380126,2.7430539416955493,744,174
159,2.5203695,0.3616505,412,0.030551864,4.574960766996518,441,29
4001,2.5199325,0.3494318,704,0.060314927,3.0061495278072243,924,220
4149,2.519894,0.28176796,181,0.05533898,2.992209181225548,190,8
744,2.5193856,0.25126475,593,0.069294885,2.7048209657852005,745,152
2339,2.518579,0.27096775,310,0.07596056,2.655728527542932,369,59
2409,2.5178466,0.29389313,262,0.04853935,2.533677052927417,282,20
1544,2.516912,0.25840336,476,0.073426455,2.524431581802376,587,111
2206,2.5167396,0.24911661,566,0.06947788,2.8102625689186684,742,176
3429,2.516311,0.33812407,1322,0.11489414,3.1501696567414195,1805,483
2088,2.5154643,0.2331081,888,0.06611738,2.706994312771936,1314,426
1301,2.5153582,0.32462686,268,0.029400587,3.8258528519156054,291,23
274,2.514756,0.4723618,199,0.02101493,4.465535139816138,219,20
1008,2.5131419,0.27632764,1111,0.07118414,2.8862823347262383,1615,504
1261,2.5130925,0.36090225,266,0.03935363,3.390954916931281,330,64
3292,2.512869,0.3177893,579,0.059871543,3.1013313042374646,742,163
3990,2.5127547,0.24947146,473,0.091937795,2.665812703394938,528,55
1443,2.5123084,0.4302789,502,0.021005357,4.421572821998643,558,56
3254,2.5122454,0.22097379,267,0.10524613,2.1792379400249158,370,102
3170,2.5121126,0.32476637,428,0.054831564,3.0437151444894868,521,93
3028,2.5110548,0.31225297,506,0.042448476,3.023383323031979,595,89
1345,2.5108054,0.37095192,1019,0.046691205,4.147294167148304,1257,238
3401,2.510659,0.3063063,222,0.060793992,3.092609476441654,244,21
2293,2.510389,0.31132075,212,0.090801574,2.521565693126677,233,21
568,2.509981,0.40771636,1918,0.054780547,3.188128608491359,2954,1035
1155,2.5099807,0.2962963,729,0.107832864,2.8336312657972766,912,183
2578,2.509684,0.3975535,981,0.034413897,4.493714993332951,1157,176
3955,2.509542,0.2596154,312,0.054774128,2.5565518787713315,393,80
2058,2.5086298,0.2651515,1188,0.06586195,2.6197803868038627,1724,536
2305,2.5080585,0.2585034,147,0.0629598,2.5093126847508658,166,18
1223,2.5071297,0.37485448,859,0.032253195,4.886225404567814,959,100
533,2.5067701,0.23298429,382,0.058679905,2.2715402404649505,499,117
4160,2.5061889,0.28806585,243,0.07114585,2.7634917464472317,265,21
694,2.5060577,0.2832618,466,0.038725924,2.9825764550327705,536,70
127,2.5060043,0.47275922,1138,0.046638954,4.4137358639227,1412,274
2866,2.505388,0.2484127,1260,0.11145201,2.5777240162073096,2241,980
1745,2.5049062,0.28145695,302,0.060166046,2.4712377147637277,332,29
1881,2.5043995,0.25617284,648,0.14856537,2.41117401352059,1053,405
2976,2.5038497,0.39274925,331,0.026847918,4.063294497941455,395,64
3184,2.5036137,0.31191224,638,0.09305185,2.89784196754332,861,223
1816,2.50228,0.34183672,392,0.09418895,2.8137562285293374,467,74
4093,2.502103,0.27083334,336,0.056408606,2.2631803306301927,506,169
400,2.5017354,0.25626203,519,0.050479744,2.6497655355515146,671,152
3091,2.501377,0.28983957,935,0.060784824,3.0769289546349428,1327,392
1730,2.5009017,0.3068783,189,0.043354034,3.143339678000024,195,5
1420,2.5008454,0.3323263,331,0.023350656,3.733048254010376,353,22
1856,2.5006127,0.31707317,123,0.051810596,2.8672320396283526,127,3
427,2.500532,0.27294117,425,0.061309263,2.5520237399915184,524,98
1843,2.5003018,0.3338983,590,0.036531467,3.581452852172821,703,113
3627,2.4993455,0.30172414,232,0.047364857,2.9119731875951134,246,13
1110,2.4987018,0.3960674,356,0.028878164,4.728042706699987,377,21
1072,2.4986537,0.34827587,290,0.027352322,3.7499780430899454,324,34
3985,2.498365,0.2778229,1231,0.05292927,3.310250573866101,1674,443
1300,2.4982538,0.25704226,284,0.05586211,2.7930953102056155,310,25
593,2.49732,0.31836733,245,0.045533966,2.5283310999576196,281,36
642,2.4965577,0.2483871,620,0.12264563,2.533168819383658,882,262
895,2.4963,0.2633229,319,0.056979552,2.723056695784096,338,18
2949,2.4960973,0.3882353,170,0.05136656,3.4157554325833446,180,10
1687,2.4946861,0.36165804,965,0.06087681,3.717508969906969,1180,215
973,2.4942238,0.33870968,186,0.042677753,3.2360384415974495,212,26
2073,2.4941635,0.32848233,962,0.063457444,3.19414759895706,1355,393
884,2.4936416,0.4496997,1332,0.0435659,4.206981605364938,1769,437
432,2.4935372,0.25952044,709,0.13027346,2.392409534981053,1023,313
3761,2.493253,0.29705882,340,0.045507725,2.616595959423967,363,23
3964,2.4919446,0.25527427,948,0.07117743,2.7840262063168737,1373,425
175,2.4915943,0.28640777,618,0.10495763,2.8350195562120915,783,165
3505,2.4906957,0.33859,1078,0.1041283,3.302638843654239,1441,363
615,2.4905648,0.26119402,268,0.06988804,2.3627386320192554,299,30
1677,2.4904842,0.25543478,184,0.050000243,2.654302863058117,215,30
750,2.489921,0.47115386,208,0.024539946,3.857710255602528,214,6
16,2.4889686,0.29032257,279,0.042009465,2.9244608286672125,288,9
695,2.4885771,0.31911653,1313,0.05646054,2.955183615040709,1849,536
452,2.4878364,0.3721973,446,0.03929788,3.9433023723156606,476,30
457,2.4876013,0.38955823,249,0.031433206,3.5971085688605484,266,17
952,2.4875884,0.25823453,759,0.08711998,2.8869661446580115,1034,275
2114,2.4874299,0.2885906,149,0.029714368,2.905904027522203,158,8
1325,2.487105,0.34763947,233,0.045571536,2.877985731071545,254,21
531,2.4870567,0.30015084,663,0.042394135,3.6981613137606786,759,96
2691,2.4869456,0.34892085,278,0.03389818,3.306162226843389,289,11
3700,2.4868882,0.26020408,588,0.09789837,2.4722138146789567,753,164
2701,2.4868524,0.30072463,276,0.06677607,2.522892378816606,292,15
3387,2.485513,0.28345498,822,0.043774925,2.99566409782547,975,153
1028,2.4851341,0.35983264,717,0.03844516,4.113093604497574,869,152
1232,2.4836426,0.29404616,823,0.054551557,3.255045217737007,1082,258
504,2.482439,0.2344932,661,0.1115535,2.3540316373280676,939,278
3646,2.4816127,0.23367697,582,0.08549615,2.287604513612378,809,227
2264,2.481018,0.41954023,174,0.026537692,3.6250896319167225,184,10
4026,2.48067,0.2830769,650,0.091014646,2.98220298879102,782,132
3527,2.4806519,0.3707317,615,0.027754249,4.384493551720843,726,111
65,2.4806442,0.28333333,360,0.04657303,2.9095199732589636,410,50
2209,2.479471,0.2824632,747,0.08274017,2.6963925344262063,1118,371
3017,2.478977,0.31722054,1324,0.080058955,2.792216628919094,1927,602
3560,2.4780693,0.4379085,765,0.07223469,5.32625543852347,803,38
465,2.4780524,0.2739726,438,0.08722481,2.437706981359955,506,68
1338,2.4773202,0.256,1250,0.108057536,2.5780279304719325,1672,422
418,2.4767249,0.31144068,472,0.050793085,2.9916501062013743,617,145
3288,2.476326,0.31707317,205,0.0366354,3.094088473229737,212,6
2770,2.4762845,0.24834438,302,0.068686664,2.1667145865768953,359,57
82,2.475197,0.37040442,1088,0.050396096,4.2859675641719095,1251,163
1740,2.474988,0.37104073,442,0.05515009,3.9391492003508035,476,34
103,2.474867,0.34854773,241,0.04251259,3.187120821810962,263,22
3140,2.4747603,0.24409449,508,0.085320435,2.4518374836939048,620,112
142,2.474636,0.2480315,254,0.096538395,2.29710424563184,304,50
3947,2.4741511,0.36263737,728,0.04964784,3.788517421110524,834,106
2242,2.4735217,0.25632378,593,0.056613807,2.653949905478956,840,247
927,2.4735162,0.26021504,465,0.03618494,2.922983254467192,658,192
1293,2.4719234,0.39263025,787,0.05474269,4.06424841379934,893,106
2522,2.4716785,0.3045977,174,0.04995411,3.0287183514425187,181,6
3821,2.471616,0.3696629,890,0.04970383,3.853182273719747,1088,198
3361,2.4710655,0.36569148,752,0.050355546,3.3384525177844093,994,242
742,2.4709985,0.24215247,446,0.040876105,2.532939527050361,533,87
2710,2.4708872,0.25974026,231,0.05118197,2.612735477746715,274,42
2129,2.469596,0.28148147,135,0.060320735,2.617988463671086,139,3
1604,2.46903,0.2877698,417,0.042797092,3.047467497769363,515,98
782,2.4687397,0.49202454,815,0.03549063,4.627349252307434,890,75
433,2.4685564,0.26184094,1119,0.09350815,2.5915719426482013,1668,548
160,2.4684322,0.2757306,787,0.043786515,3.542756400147322,897,110
3836,2.4679928,0.23238096,525,0.09503456,2.3245767462626707,685,160
3047,2.4675996,0.24123712,485,0.06817601,2.416793136690651,568,82
1543,2.467188,0.32451922,416,0.0412837,3.5053954766926183,464,48
2670,2.467102,0.38870966,620,0.05691489,3.6858016053252323,753,133
2138,2.4670959,0.36803365,951,0.05971221,3.6963801694938088,1163,212
3210,2.4666495,0.46345812,561,0.024020223,5.148561310050792,627,66
2185,2.4662797,0.4408602,186,0.023657978,4.092844687579654,204,18
3483,2.464659,0.3286385,213,0.04364769,2.7333867979603395,250,36
2247,2.4642477,0.29180327,610,0.08500407,2.835270325334188,791,181
3405,2.4640083,0.36529127,824,0.04145415,3.8127189584107297,1069,244
3918,2.4638972,0.3601896,211,0.04686546,2.8250283289119147,217,6
1117,2.4638958,0.31038508,857,0.06969484,2.4673702088487897,1064,207
610,2.4634616,0.33699635,1365,0.08333228,2.98414469155919,1801,436
1010,2.4633133,0.32411674,651,0.049217682,3.573085103412816,774,123
1868,2.462684,0.43783784,1295,0.066817805,4.1350281527365915,1813,518
3495,2.4619024,0.24836601,612,0.08899327,2.4254462792289866,862,250
228,2.4611378,0.28327644,293,0.070457436,2.6381464207355005,320,27
3316,2.460433,0.2899106,783,0.084020756,2.621592833553598,1067,284
2160,2.4600482,0.24711697,607,0.0463278,3.2514849059470574,710,103
818,2.4599204,0.2992126,254,0.053592995,3.1894656036883613,267,12
4129,2.4592876,0.30568948,1037,0.042678285,3.6044007477887003,1253,216
4159,2.4586623,0.30454546,220,0.034033615,3.144583712128461,237,16
2353,2.4586215,0.48850575,522,0.03571683,5.625243026196595,545,23
2084,2.458113,0.34101382,217,0.05085428,2.795928872879364,242,25
3423,2.4576612,0.25971732,566,0.032540493,3.288962008531818,718,152
3203,2.4576,0.28244275,1048,0.10338004,2.872509294089284,1336,288
916,2.457156,0.33071896,765,0.09726074,2.782329072842955,1113,348
3978,2.45545,0.28297362,417,0.044967014,2.912154554536554,442,25
423,2.4552026,0.37433156,561,0.052446377,3.1497385865787852,615,54
2798,2.4551115,0.33189654,464,0.043341916,3.8816131039049324,516,52
3049,2.4548464,0.37845305,362,0.03565303,3.4723479147321696,406,44
3993,2.4545236,0.2570533,319,0.0639681,2.6485101998350857,362,42
2343,2.454249,0.32298136,161,0.030997919,2.755248518961544,175,14
711,2.4541774,0.2603878,361,0.060105495,2.5204424556749423,417,56
74,2.4540396,0.29107982,213,0.036143,2.5323055492739504,230,17
1250,2.45371,0.2827225,191,0.050575137,2.81335895288153,227,35
2157,2.4533608,0.528616,961,0.09485012,5.666167162812312,1017,56
1957,2.4531796,0.3523316,193,0.03683061,2.891572387676512,212,19
3410,2.453055,0.31325302,166,0.02678698,3.0479543999481264,177,11
2708,2.4530396,0.25405404,185,0.05236731,2.7221202073689996,214,28
2752,2.45299,0.48799127,916,0.05212414,4.823601695855158,1043,127
229,2.4525323,0.29166666,216,0.038148012,2.7323923421862704,233,16
1729,2.452273,0.26824817,548,0.05713723,2.6564492921573732,627,79
3596,2.4522223,0.34985423,343,0.03730403,3.5522819876474534,382,39
657,2.451429,0.38683128,486,0.044820514,3.501399662779805,571,85
3683,2.45129,0.28591955,696,0.06550292,2.9116676709970895,812,116
549,2.450054,0.39130434,460,0.042886246,3.47523922089284,585,125
1652,2.4498785,0.2832618,233,0.057970617,2.6497948870100134,248,14
1583,2.449108,0.32142857,224,0.049853396,2.5434333900886115,257,33
2867,2.4491012,0.39739415,307,0.03295541,4.120536589286197,348,41
604,2.448852,0.3561151,556,0.067071155,3.7056390534001133,634,78
3710,2.4478023,0.38615847,997,0.038535025,4.498269624754879,1200,203
3031,2.4476042,0.29095355,818,0.063890524,3.1891187101442595,1132,314
2561,2.4469137,0.50674844,815,0.036476873,5.186684841154525,960,145
1496,2.4466739,0.33507073,1343,0.074715205,3.0361186651505987,1746,403
